code,word,translation
1228,*alley,n. 小巷，胡同，小街
1229,*dignity,n. 庄严，端庄；尊严；高贵
1230,*beverage,n. 饮料
1231,*cellar,n. 地窖，地下室
1232,*enrich,vt. 充实，使丰富；使饱含（某物）；使富裕；使富有
1233,*bin,n. 垃圾箱
1234,*fossil,n. 化石；食古不化的人，老顽固
1235,*garment,n. （一件）衣服
1236,*allega,vt. 断言，宣称，硬说
1237,*bias,n. 偏见，偏心，偏袒 vt. 使有偏见
1239,interact,v. 相互作用，相互影响；互相配合
1240,Word,16
1241,license,n. 许可（证），执照 vt. 准许
1242,upright,adj. 垂直的；正直的，诚实的 adv. 挺直着，竖立着
1243,author,n. 著作家，作者
1244,mission,n. 使命，任务；使团
1245,growth,n. 增长，增长量；生长，生长物
1246,attack,n. 攻击，打击；突然发作 vt. 攻击，进攻
1247,furnish,vt. 供应，提供；装备
1248,pretend,v. 装作，假装
1249,concentrate,v. 全神贯注，全力以赴；集中，聚集；浓缩 n. 浓缩物，浓缩
1250,popularity,液n. 普及，流行；声望
1251,institution,n. 协会；制度，习俗
1253,tissue,n. 组织；薄绢，薄纸，手巾纸
1254,delicate,adj. 纤细的；易碎的；微妙的；精美的
1255,upper,adj. 上面的，地位较高的
1256,gram(me),n. 克
1257,crown,n. 王冠，冕
1258,title,n. 标题，题目；称号，头衔；权利，权益
1259,convey,tv. 表达；传递；运送，输送
1260,mount,v. 登上；发起；安放；增加，加剧 n. 山，峰
1261,toast,n. 烤面包；祝酒，祝酒词 vt. 烘，烤；向···祝酒，为···干杯
1262,amongst,prep. 在···之中
1263,slice,n. 薄片，切片；部分 vt. 切（片），削
1264,dairy,n. 牛奶场；乳制品 adj. 乳制品的
1265,consultant,n. 顾问；会诊医师，专科医生
1266,naked,adj. 裸体的；无遮蔽的
1267,centigrade,adj. 百分度的；摄氏的
1268,precaution,n. 预防；防备，警惕
1269,allocate,vt. 分配，分派，把···拨给
1270,certificate,n. 证书，证件，执照
1271,agenda,n. 议事日程
1272,conventional,adj. 普通的；习惯的，常规的；因循守旧的
1274,topic,n. 题目，论题，话题
1275,renew,v. 重新开始，继续；（使）更新；恢复；延长（···的）有效期1276torch tɔːtʃ n. 火炬，火把；手电筒
1277,clap,v. 拍手，轻拍 n. 拍手，鼓掌
1278,layout,n. 布局，安排，设计
1279,auxiliary,adj. 辅助的，附属的；后备的
1280,conservative,adj. 保守的，守旧的；（式样等）不时兴的，传统的 n. 保守
1282,legislation,n. 法律，法规；立法，法律的制定（或通过）
1283,nationality,n. 国籍；民族
1284,foundation,n. 基础；[pl.] 地基；基金会；建立，创办
1285,copyright,n. 版权
1286,gulf,n. 海湾；巨大的分歧
1287,assistance,n. 协助，援助
1288,combat,n. 战争，斗争，格斗 vt. 与···斗争，与···战斗
1289,exhibit,vt. 显示；陈列，展览 n. 展览品
1290,donation,n. 捐款，捐赠物；捐赠，赠送
1291,fragment,n. 碎片，破片，碎块
1293,reverse,反，对立面；反面，背面，后面；挫折，逆境 adj. 反向的，相
1295,reform,n./v. 改革，改良，改造；改正，改过自新
1296,generally,adv. 一般地，通常地；普遍地
1297,electron,n. 电子
1298,distinct,adj. 与其他不同的；清楚的，明显的
1299,priority,n. 优先（权），重点；优先考虑的事
1300,elementary,adj. 基本的，初级的
1301,towel,n. 毛巾，手巾
1302,opera,n. 歌剧
1303,digital,adj. 数字的，数位的
1304,artistic,adj. 艺术的；艺术家的；富有艺术性的，精美的；精彩的
1305,elderly,adj. 较老的，年长的 n. 到了晚年的人，老年人
1306,crack,n. 裂缝，裂纹；破裂声 vi. 爆裂；噼啪地响；打，击
1307,*algebra,n. 代数
1308,*biochemistry,n. 生物化学
1309,*Celsius,n. 摄氏度 adj. 摄氏的
1310,*bypass,n. （绕过市镇的）旁道，迂回道 vt. 绕过；越过；置···于不顾
1312,*diagnose,vt. 诊断，判断
1313,*mortgage,n. 按揭贷款 vt. 抵押
1314,*overthrow,vt. 推翻；打倒；使终止；摒弃
1316,*prose,n. 散文
1317,*renovate,vt. 修复；翻新；重新粉刷
1318,*bully,n. 仗势欺人者 vt. 威吓，欺负
1319,*addict,n. 瘾君子；吸毒成瘾的人；对···入迷的人
1320,*Confucian,n. 儒家，儒家学者 adj. 孔子的；儒家的
1321,memorize/-ise,v. 记住，熟记
1322,Word,17
1323,Christ,n. 基督，救世主
1324,evidence,n. 根据，证据；证人
1326,trace,n. 痕迹；丝毫，少许 vt. 跟踪；追溯；描摹
1327,expand,vt. 扩大，使膨胀
1328,laughter,n. 笑，笑声
1329,compass,n. 罗盘，指南针；圆规；界限，范围
1330,lean,v. （使）倾斜；屈身；斜靠 adj. 瘦的；贫瘠的1331minister ˈmɪnɪstə(r) n. 部长，大臣；公使，外交使节；牧师
1332,duration,n. 持续，持久
1333,comprehension,n. 理解，理解力，领悟；理解力测验
1334,tradition,n. 传统，惯例
1335,compete,vi. 比赛，竞争，对抗
1336,goodness,int. 天哪 n. 善良，美德，好意
1337,tragedy,n. 悲剧，惨事，惨案；悲剧艺术
1338,offend,vt. 冒犯，伤害···的感情；使厌恶；违反
1339,tractor,n. 拖拉机；牵引车
1340,instinct,n. 本能，天性；直觉
1341,retire,vi. 退休，退役；退下，退出。撤退；就寝
1342,professional,adj. 职业的，专业的，专门的 n. 自由职业者，专业人员
1343,bullet,n. 枪弹，子弹，弹丸
1344,trail,n. 痕迹；小径 vt. 跟踪，追踪
1345,prosperity,n. 繁荣，兴旺
1347,apologize,vi. 道歉，谢罪，认错
1348,pants,n. 长裤，（宽松的）便裤；内裤
1349,shortage,n. 不足，缺少
1350,equality,n. 等同，平等，相等
1351,jealous,adj. 嫉妒的；猜疑的；精心守护的
1353,Inspect,vt. 检查，审查；检阅 vi. 进行检查；进行视察
1354,lorry,n. 运货汽车，卡车
1355,cue,n. 暗示，信号；提示 vt. 提示；暗示
1356,transfer,v. 搬，转移；调动，转学；转让，过户；乘车，换乘
1357,farewell,n. 告别，欢送会
1358,revenue,n. （尤指大宗的）收入，收益；（政府的）税收，岁入
1359,transform,vt. 使改观，改革；变换，把···转换成
1360,hay,n. 干草
1361,advocate,vt. 拥护，提倡，主张
1363,modify,vt. 更改，修改；（语法上）修饰
1364,complicated,adj. 复杂的，难懂的
1365,historic,adj. 历史上著名的，具有重大历史意义的
1366,specify,vt. 指定；详细说明
1367,translation,n. 翻译；译文，译本
1368,prosperous,adj. 繁荣的，兴旺的
1369,baggage,n. 行李
1370,pour,v. 灌，倒；倾泻
1371,transmission,n. 传播；发射；传送，传递；传染
1372,obtain,v. 获得；通用，流行；存在
1373,enthusiasm,n. 热情，热心，热忱；巨兴趣
1374,assemble,v. 集合，召集；装配
1375,slope,n. 倾斜；斜面 v. （使）倾斜
1376,equivalent,adj. 相等的，等量的 n. 相等物，等价物
1377,secondary,adj. 次要的，第二的；（教育、学校等）中等的；辅助的，从
1378,assume,属vt.的 假定，假设，臆断；承担，担任’呈现
1379,process,n. 过程；制作法；（法律）程序 vt. 加工；办理
1382,overcome,vt. 战胜，克服；（感情等）压倒，使受不了
1383,awful,adj. 令人不愉快的，（感到）难过的；非常的，极大的
1384,motion,n. 运动；手势，眼色，动作；提议 v. （向···）打手势，示意
1385,crucial,adj. 至关重要的，决定性的
1386,priest,n. 神父，牧师
1387,transparent,adj. 透明的；易识破的；明显的，清楚的
1388,illegal,adj. 不合法的，非法的1389fancy ˈfænsi n. 想象力，设想；爱好 vt. 喜欢；想象，猜想 adj. 昂贵的；别
1390,conscious,致ad的j. 意识到的，自觉的；神志清醒的；有意的，存心的
1391,transport,vt. 运输
1393,*album,n. 粘贴簿；集邮簿；相册；唱片集
1394,*biography,n. 传记
1395,*cereal,n. （常加牛奶早餐用的）谷类食物；谷类植物，谷物
1396,*bumper,n. （汽车上的）保险杠，缓冲器 adj. 特大的；丰盛的
1397,*proficient,adj. 熟练的；娴熟的；精通的；训练有素的
1398,*repay,vt. 归还；偿还；清偿；报答
1400,*certainty,n. 必然的事，确定的事实；确信，确实
1401,*dilemma,n. （进退两难的）窘境，困境
1402,*cosmos,n. 宇宙
1403,*integrity,n. 正直，诚实，诚恳；完整，完全，完善
1404,preventive,adj. 预防性的
1405,monetary,adj. 钱的，货币的；金融的
1406,Word,18
1407,chill,v. （使）变冷，（使）感到冷 n. 寒冷，寒气；风寒，寒战
1408,flood,n. 洪水；大量 v. 淹没；涌入
1409,species,n. 种，类
1410,contemporary,adj. 当代的；同时代的 n. 同代的，当代人
1411,assistant,n. 助手，助理，助教 adj. 助理的，辅助的
1412,necessity,n. 必需品；必要性，（迫切）需要
1413,scare,n. 惊吓，恐慌 v. 吓，使害怕；受惊吓，感到害怕
1414,transportation,n. 运输，运送；客运
1415,scientific,adj. 科学（上）的
1416,regardless,adj. 不顾后果地；不管怎样，无论如何
1417,create,vt. 创造；引起，产生
1418,diagram,n. 图解，图表，简图
1419,valid,adj. 有效的；正当的；有根据的，有理的
1420,copper,n. 铜；铜币；铜制器
1421,estimate,vt. 估计；评价
1423,carriage,n. 客车厢；四轮马车
1424,mat,n. 席子，垫子
1425,cashier,n. 出纳；收银员
1426,sensible,adj. 明智的；合情理的；有知觉的
1427,faithful,adj. 忠诚的；如实的；尽职的
1428,trap,n. 陷阱，捕捉器；圈套，诡计；困境 vt. 设陷阱捕捉；诱骗
1431,sociology,n. 社会学
1433,historical,adj. 历史的，有关历史的
1434,confine,vt. 限制，使局限；使不外出，禁闭
1435,gymnasium,n. 体育馆，健身房
1436,academy,n. 研究会，学会；（中等以上）专门学校
1437,recorder,n. 录音机，录像机；记录装置，记录仪
1439,fruitful,adj. 多产的，肥沃的
1440,expectation,n. 期待，期望，预期；前程，成功的前景
1441,disappear,vi. 不见，失踪，消失
1443,bleed,vt. 勒索···的钱 vi. 出血，流血；散开，渗开1444carrot ˈkærət n. 胡萝卜
1445,realistic,adj. 现实的；实际可行的；现实主义的；逼真的
1446,tray,n. （浅）盘，托盘，碟
1447,retain,vt. 保留；保持
1448,comb,n. 梳子；鸡冠，冠状物 vt. 梳理；在···搜寻；彻底搜查
1449,reference,n. 提到，论及；参考；引文；参考书目；证明书，证明人
1450,treatment,n. 待遇；治疗，疗法；对待，处理
1451,powerful,adj. 强大的，有力的；有权的；强壮的，强健的
1452,owing,adj. 应付的，未付的
1453,positive,adj. 确实的，明确的；积极的，肯定的
1454,appoint,vt. 任命，委任；约定，指定（时间、地点等）
1455,project,n. 方案，计划；课题，项目；工程
1457,treaty,n. 条约，协议，协定
1458,artificial,adj. 人工的，人为的；矫揉造作的；模拟的
1459,emphasis,n. 强调；重点，重要性
1460,select,vt. 选择，挑选 adj. 精选的，挑选出来的；优等的，第一流的
1461,tremble,vi. 发抖，哆嗦；摇动 n. 颤抖；摇晃，摇动
1462,abundant,adj. 丰富的，富裕的；大量的，充足的
1463,faith,n. 信任；信心；信仰，信条；忠诚
1464,attraction,n. 吸引，吸引力；引力；具有吸引力的事物（或人）
1465,navy,n. 海军
1466,tremendous,adj. 极大的，非常的；精彩的，了不起的
1467,dominant,adj. 占优势的，支配的，统治的；居高临下的，高耸的
1468,harden,v. （使）变硬；（使）变得坚强
1469,trend,n. 倾向 vi. 伸向；倾向
1470,elaborate,adj. 复杂的；精心制作的
1472,bat,n. 蝙蝠；球棒，球拍
1473,triangle,n. 三角（形）
1474,literary,adj. 文学（上）的；文人的，书卷气的
1475,jail,n. 监狱，看守所 vt. 监禁，拘留
1476,design,vt. 设计；预定，指定 n. 设计，构想；图样；企图
1477,script,n. 剧本，广播稿；书写用的字母；笔迹，手迹
1478,*corrupt,adj. 堕落的；腐败的，贪污的 vt. 腐蚀；使堕落；使腐败
1479,*diligent,adj. 勤勉的，勤奋的
1480,*bud,n. 花蕾。叶芽 vi. 发芽，萌芽
1481,*champagne,n. 香槟酒
1482,*mop,n. 墩布，拖把 v. 用拖把擦干净
1483,*overwhelm,vt. （感情上）使受坏了，使不知所措；征服，制服
1484,*chore,n. 家庭杂务，日常零星工作；困难的工作，令人讨厌的工作
1485,*password,n. 密码，口令
1486,*buckle,n. 搭扣，扣环 v. 用搭扣扣紧；（被）压垮，压弯
1487,*chef,n. 厨师，厨师长
1488,*broker,n. （股票、外汇或商品）经纪人，代理人
1489,opponent,n. 对手，敌手，对抗者
1490,Word,19
1492,lest,conj. 唯恐，以免
1493,creep,vi. 爬行，缓慢地行进
1494,afford,vt. 担负得起；提供
1495,trial,n. 试验；审判；讨厌的人（或事物）
1496,inn,n. 小旅店，小酒店
1497,choke,vt. 使窒息；塞满，塞住；哽咽
1498,dental,adj. 牙齿的，牙科的
1499,council,n. 理事会，委员会
1500,portion,n. 一部分，一份 vt. 分配，把···分成若干份
1501,beneficial,adj. 有利的，有益的
1502,lodge,v. 暂住，借宿 n. 乡间小屋；旅舍
1503,troop,n. 军队，部队；一群，大量 vi. 成群结队而行1504vague veɪg adj. 模糊的，含糊的
1505,tropical,adj. 热带的；炎热的
1506,coil,n. （一）卷，（一）圈；线圈 vt. 卷
1507,benefit,n. 利益，恩惠；救济金，保险金，津贴 v. 有益于；得益
1508,troublesome,adj. 令人烦恼的，麻烦的
1509,female,n. 雌性动物；女子 adj. 雌的；女（性）的
1511,truly,adv. 真正地；忠实地
1512,peculiar,adj. 奇怪的，古怪的；特有的
1513,export,vt. 输出，出口
1515,resume,vt. （中断后）重新开始，继续，恢复
1517,portrait,n. 肖像，画像
1518,utter,adj. 完全的，彻底的 vt. 发出，说，讲
1519,bacteria,n. [pl. of bacterium] 细菌
1520,idle,adj. 空闲的，懒散的；无用的 v. 虚度（光阴），无所事事
1521,exchange,n./v. 交换；交流；兑换
1522,pledge,n. 保证，誓言 vt. 保证，许诺
1523,emotion,n. 情感，感情；激动
1524,harsh,adj. 严厉的；粗糙的
1525,saving,n. 节省，节约；储蓄金，存款
1527,trumpet,n. 喇叭，小号 vt. 大声宣告，鼓吹
1528,applause,n. 鼓掌，掌声
1529,nonsense,n. 胡说，废话；冒失（或轻浮）的行动
1530,fantasy,n. 想象，幻想；想象的产物
1531,usage,n. 使用；对待，惯用法
1532,finance,n. 财政，金融；财源，财务情况 v. （为···）筹措资金
1533,exaggerate,v. 夸大，夸张
1534,trunk,n. 树干；大衣箱，皮箱；汽车后备箱；象鼻
1535,grocer,n. 食品商，杂货商
1536,cruise,vi. 航游，巡航；（出租车、船等）缓慢巡行 n. 航游，游戈
1537,initial,adj. 最初的，开始的 n. （姓名等的）首字母
1538,railroad,n. 铁路 vt. 由铁路运输
1539,density,n. 密集，稠密；密度
1540,tube,n. （金属、玻璃等材料的）管；电子管，显像管
1541,attain,vt. 达到，获得，完成
1542,devise,vt. 设计，发明
1543,tune,n. 调子；和谐 vt. 调整，调节；为（乐器）调音
1544,shrug,n./v. 耸肩（表示冷漠、怀疑等）
1545,daylight,n. 白昼，日光，黎明
1546,source,n. （河的）源头，根源；来源，出处
1547,tunnel,n. 隧道，坑道，地道 v. 挖（地道），开（隧道）
1548,site,n. 地点，场所 vt. 使坐落在；设置
1549,handy,adj. 手边的，便于使用的
1550,background,n. 出身背景，经历；背景资料；（画等的）背景、底子
1551,tutor,n. 导师；家庭教师，私人教师 v. 当···导师，当···家庭教师
1552,sauce,n. 调味汁，作料
1553,combine,v. 结合，联合；化合
1555,pill,n. 药丸
1556,bay,n. 湾；分隔间
1557,ceremony,n. 典礼，仪式，礼节
1558,formula,n. 公式，方程式；原则，方案；配方
1559,reservoir,(r) n. 水库，蓄水池；（知识、人才等的）储藏；汇集
1560,delete,vt. 删除，擦掉
1561,pump,n. 泵 vt. （用泵）抽（水），泵送，打气
1562,backward,adj. 向后的，倒的；落后的，进步慢的 adv. [-(s)] 倒；向后，往
1565,niece,n. 侄女，外甥女
1566,protest,v. 抗议，反对‘申辩，申明
1568,*aisle,n. 过道，通道
1569,*dime,n. （美国、加拿大的）十分硬币，十分钱
1572,biotechnology,n. 生物技术；生物工艺学
1574,productive,adj. 多产的，富饶的；富有成效的
1575,productivity,n. 生产力，生产率
1576,Word,20
1577,centimetre,n. 公分，厘米
1578,predict,vt. 预言，预告，预测
1579,acquaintance,n. 认识，了解；熟人
1580,spider,n. 蜘蛛
1581,counsel,n. 律师，法律顾问；总告，劝告 vt. 劝告，提议
1582,learning,n. 学习，学问，知识
1584,typewriter,n. 打字机
1585,determination,n. 决心，决定；确定
1586,sin,n. 罪，罪孽 vi. 犯戒律，犯过失
1587,companion,n. 同伴；共事者；伴侣
1588,destination,n. 目的地，终点，目标
1589,typical,adj. 典型的，代表性的
1590,donkey,n. 驴；笨蛋
1591,sow,v. 播，播种
1592,frontier,n. 边境，边疆；新领域
1593,outlook,n. 观点，看法；展望，前景
1594,typist,n. 打字员
1596,consequence,n. 结果，后果；重要（性），重大
1597,nevertheless,adv. 仍然，然而
1598,dirt,n. 灰尘，土；污物，污垢
1600,doubtful,adj. 难以预测的；怀疑的
1601,committee,n. 委员会，全体委员
1602,tyre,n. 轮胎，车胎
1603,ugly,adj. 丑陋的；可怕的
1605,cooperate,vi. 合作，协作；配合
1606,appetite,n. 食欲，胃口；欲望
1607,impose,vt. 把···强加于；征（税） vi. 利用，占便宜；欺骗
1608,nursery,n. 托儿所，保育室；苗圃
1609,invade,vt. 入侵，侵略，侵袭
1610,fraction,n. 小部分；片断；分数
1611,cabinet,n. 橱，柜；内阁
1612,amid,prep. 在···中间，在···之中，被···围绕
1613,independence,n. 独立，自主，自立1614academic ˌækəˈdemɪk adj. 学院的；学术的；纯理论的，不切实际的
1615,evolve,v. 进化；发展
1616,controversy,n. 争论，辩论
1617,exception,n. 例外，除外
1618,profession,n. 职业；声明；表白
1619,authority,n. 官方；权力；当权者，行政管理机构；权威，专家
1620,deposit,vt. 使沉淀；存放；储蓄 n. 定金，押金；存款；矿藏
1621,enquiry,n. 询问
1622,differ,vi. 不同，相异；（在意见方面）发生分歧
1623,memorial,adj. 纪念的，悼念的 n. 纪念碑；纪念堂；纪念仪式
1624,faculty,n. 才能，能力；系，科；全体教员
1625,dim,adj. 昏暗的；朦胧的；（视力等）模糊不清的 v. （使）变暗淡
1626,moreover,adv. 而且，再者，此外
1627,earnest,adj. 认真的，诚恳的
1628,heroic,adj. 英雄的；英勇的
1629,umbrella,n. 伞，雨伞
1630,orchestra,n. 管弦乐队
1631,arithmetic,n. 算术，四则运算
1632,basically,adv. 基本上，从根本上说
1633,heel,n. 脚后跟，踵；后跟
1634,battery,n. 电池（组），蓄电池（组）；排炮，炮组；一系列，一套
1635,oblige,vt. 迫使；施恩于，帮···的忙，使感激
1636,convict,vt. （经 审讯）证明···有罪，宣判···有罪
1638,respond,vi. 回答，答复；做出反应，响应
1639,cite,vt. 引用，引证；传唤，传讯；表彰，嘉奖
1640,discard,vt. 丟弃，抛弃，遗弃
1642,deceive,vt. 欺骗，蒙蔽
1644,modest,adj. 谦虚的；适中的；羞怯的
1645,continuous,adj. 连续不断的；延伸的
1646,*brutal,adj. 兽性的，残暴的；直截了当的；冷酷的
1647,*cholesterol,n. 胆固醇
1648,*dine,v. 进餐，用餐
1649,*affluent,adj. 富裕的
1650,*dioxide,n. 二氧化物
1651,*bitch,n. 母狗；泼妇；令人讨厌的女人
1652,*dynasty,n. 朝代，王朝
1653,*ecology,n. 生态；生态学
1654,*hijack,vt. 劫持（尤指飞机）；操纵（会议等，以推销自己的意图）
1655,*influenza,n. 流行性感冒
1656,*colon,n. 冒号；结肠
1657,profound,adj. 深度的；深远的，深奥的；知识渊博的
1658,Word,21
1659,comprise,vt. 包含，包括，（由···）构成
1660,revolve,vi. 旋转
1661,expense,n. 花费，消费；费用，开支；业务费用
1662,campus,n. 校园，学校场地
1664,cash,n. 现金，现款 vt. 把···兑现
1665,discrimination,n. 区别，辨别；识别力；差别对待，歧视
1666,virtue,n. 善，美德；优点，长处
1667,insure,vt. 为···投保；确保
1668,violent,adj. 暴力引起的，暴力的；猛然的，剧烈的
1669,react,vi. 反应，做出反应
1670,odd,adj. 奇特的；临时的；奇数的；单只的；剩余的；挂零的1671diverse daɪˈvɜːs adj. 不一样的，相异的；多种多样的
1672,manual,adj. 用手的；手工做的 n. 手册，指南
1673,uncover,vt. 揭露，暴露；揭开···的盖子
1674,ban,vt. 取缔，查禁；禁止 n. 禁止，禁令
1675,confront,vt. 迎面遇到，遭遇；勇敢地面对，正视；对抗，与（某人）
1676,undergo,对vt.峙 经历，经受，忍受；接受（治疗、检查等）
1677,journal,n. 日报，杂志；日志
1678,emperor,n. 皇帝
1679,undergraduate,n. 大学本科生
1680,circular,adj. 圆的；循环的；兜圈子的 n. 通知，通告
1681,dictate,v. 口授；命令，规定，要求
1683,inform,vt. 通知；报告 vi. 告发，告密
1685,hook,n. 钩，挂钩 v. （被）钩住
1686,underline,vt. 在···下面画线；强调，使···突出
1687,male,adj. 男性的，雄性的 n. 男子，雄性动物（植物）
1688,proceed,vi. 继续进行；（沿特定路线）行进，（朝特定方向）前进
1690,hydrogen,n. 氢
1691,fog,n. 雾，烟雾，尘雾
1692,nitrogen,n. 氮
1693,fluid,n. 流体，液体 adj. 流动的
1694,drill,n. 钻头；操练，训练 v. 钻（孔），打（眼）；训练
1696,commission,n. 委任状；委员会；佣金，回扣；授权，委托 vt. 委任，委托
1697,undertake,vt. 从事；承担；同意；保证
1698,salary,n. 薪金，薪水
1699,jaw,n. 颌，颚
1700,skilled,adj. 有技能的；熟练的，需要技能的
1701,merry,adj. 欢乐的，愉快的
1702,undo,tv. 解开，打开；取消，撤销
1703,precious,adj. 珍贵的，宝贵的
1704,undoubtedly,adv. 毋庸置疑地，肯定地
1705,globe,n. 地球，世界；地球仪；球体
1706,mosquito,n. 蚊子
1707,favourable,adj. 有利的，赞同的
1708,sightseeing,n. 观光，游览
1709,economic,adj. 经济的；经济学的
1710,multiple,adj. 复合的，多重的，多样的 n. 倍数
1711,poverty,n. 贫穷，贫困
1712,rely,vi. 依靠，依赖；信赖，指望
1713,effort,n. 努力，努力的成果
1714,accumulate,v. 积累，推积
1715,cheat,v. 欺骗；作弊；哄，行骗 n. 欺骗，欺骗行为；骗子
1717,echo,n. 回声；反响，共鸣 v. 重复，模仿；发出回声
1719,collapse,n./v.i 倒坍，瓦解；崩溃，突然失败
1720,despite,prep. 不管，不顾
1721,corridor,n. 走廊，回廊，通路
1722,pit,n. 地洞，坑；煤矿，矿井 vt. 使有坑；使表面有斑点
1723,counter,n. 柜台；计数器；筹码；对立面
1724,balcony,n. 阳台；（电影院等的）楼厅，楼座
1725,diplomatic,adj. 外交的，从事外交的；策略的，有手腕的1726cigar sɪˈgɑː(r) n. 雪茄烟
1727,bathe,v. （给···）洗澡；游泳
1728,conquer,vt. 征服，战胜；破除，克服
1729,inflation,n. 通货膨胀；（充气而引起的）膨胀
1730,*bridegroom,n. 新郎
1731,*heir,n. 继承人
1732,*brochure,n. 小册子
1734,*deficient,adj. 缺乏的，不充足的
1735,*endanger,vt. 危及，危害
1736,*circus,n. 马戏；马戏团；喧闹的场面；环形广场
1737,purity,n. 纯净，纯洁，纯正
1738,Word,22
1739,thermometer,n. 温度计，寒暑表
1740,worthwhile,adj. 值得花时间的，值得做的
1741,scenery,n. 风景，景色；舞台布景
1742,terror,n. 恐怖，惊骇；引起恐怖的人或事
1743,average,n. 平均数，平均 adj. 平均的；平常的 v. 平均
1744,democracy,n. 民主，民主制；民主国家
1745,obstacle,n. 障碍，障碍物，妨碍
1746,slap,vt. 掴，掌击，拍；啪的一声（用力）放 n. 掴，掌击，拍
1747,occur,vi. 发生，出现，存在；被想起，被想到
1748,nuisance,n. 讨厌的东西（或状况、行为、人）
1749,significance,n. 意义，含义；重要性，重大
1750,up-to-date,ˈdeɪt adj. 直到最近的，现代的，跟上时代的
1751,electric,adj. 电的，电动的
1752,justify,vt. 证明···是正当的
1753,neglect,n./vt. 忽视，忽略，疏忽
1754,union,n. 工会，联盟；联合，团结；一致
1755,roller,n. 滚筒，滚轴
1756,formation,n. 形成，构成，形成物；队形，排列
1757,punctual,adj. 严守时刻的，准时的
1758,relieve,vt. 使轻松，使宽慰；缓解；使得到调剂；接替
1759,candy,n. 糖果
1760,spokesman,n. 发言人
1761,employer,n. 雇佣者，雇主
1762,unique,adj. 唯一的，独一无二的；极不寻常的
1763,mathematics,n. 数学
1764,herd,n. 兽群，牧群 vt. 放牧
1765,cheerful,adj. 快乐的，愉快的；使人感到愉快的
1766,advertise,vt. 为···做广告，宣传；（在报刊、电视、广播中）公告 vi. 登
1767,confidential,广ad告j. 秘密的，机密的；亲信的
1768,unite,v. （使）联合，（使）统一
1770,mineral,n. 矿物，矿石，矿物质
1771,lane,n. （乡间）小路；跑道；航道，航线
1772,beloved,adj. 所钟爱的，所爱戴的
1773,adapt,vt. 使适应；改编
1774,mislead,vt. 给···错误印象，使误解；把···带错路，使误入歧途
1775,drag,v. 拖，拉；迫使，硬拉；拖着脚步走 n. 累赘；一吸，一抽
1776,flash,n. 闪光；闪光灯 vi. 闪，闪约；飞驰
1777,immigrant,n. 移民，侨民
1779,increasingly,adv. 日益，越来越多地
1780,palm,n. 手掌；掌状物；棕榈树 vt. 把···藏于手掌中
1781,namely,adv. 即，也就是1782indoor ˈɪndɔː(r) adj. （在）室内的 adv. 在室内，在户内
1783,universe,n. 宇宙，世界；领域，范围
1785,preferable,adj. 更可取的，更好的，更合意的
1786,filter,v. 过滤，透（过）；（消息等）走漏 n. 滤纸，过滤嘴
1787,anyhow,adv. 无论如何，不管怎么说；随随便便地，杂乱无章地
1789,qualify,v. （使）胜任，（使）具有资格，（使）合格；限定
1790,global,adj. 全球的，全世界的；总的，完整的
1791,heave,（叹息、呻吟等） vi. （有节奏地）起伏，隆起；呕吐，恶心
1792,unless,conj. 除非，如果不
1793,excessive,adj. 过多的，极度的
1795,behalf,n. 代表；利益
1796,advanced,adj. 先进的；高级的；年迈的；后阶段的
1797,soda,n. 碳酸钠；纯碱；汽水，苏打水
1798,adjust,vt. 调整，调节，校正
1799,leader,n. 领袖，领导人，首领
1800,accordingly,adv. 因此，所以；照着
1801,spelling,n. 拼字，拼法，拼写法
1802,anxiety,n. 焦虑，忧虑；渴望，热望
1803,ridiculous,adj. 荒谬的，可笑的
1804,divorce,n. 离婚，离异 v. 离婚；分离，脱离
1805,headquarters,n. 司令部，总部
1806,commerce,n. 贸易，商业；社交
1807,*dropout,n. 中途退学；退学学生
1808,*contaminate,vt. 弄脏，污染；玷污；毒害；腐蚀（人的思想或品德）
1809,*diplomat,n. 外交官，外交家；有交际手腕的人，圆滑的人
1810,*cornerstone,n. 墙角石，奠基石；基础
1811,*envelope,n. 信封
1812,*dove,n. 鸽子
1813,*contempt,n. 轻视，蔑视
1814,*diploma,n. 毕业文凭，毕业证书；资格证书
1815,*battalion,n. 军营，军队
1816,recycle,vt. 回收利用（废物等）
1817,Word,23
1818,uneasy,adj. 心神不安的，忧虑的
1819,torture,n. 拷问；折磨 vt. 拷打；折磨
1820,fashion,n. 样子，方式；时尚；流行款式
1821,incident,n. 发生的事，事件
1823,mud,n. 泥，泥浆
1824,underneath,adv. 在下面，在底下 prep. 在···下面，在···底下 n. 下部，底部
1825,recover,v. 重新获得，挽回；恢复
1826,emphasize,vt. 强调，着重
1827,theory,n. 理论，原理；学说；意见，看法
1828,myth,n. °撰出来的人（或事物）；神话
1829,trim,adj. 整齐的 vt. 使整齐
1830,relate,vt. 使有关联；讲述，叙述 vi. 有关，涉及；符合；相处
1831,extraordinary,adj. 非同寻常的，特别的
1832,debt,n. 债，债务，欠债
1833,urge,vt. 鼓励；推进，催促；竭力主张，强烈要求 n. 冲动，强烈的
1834,qualification,n. 资格，资格证明，合格证书；限制，限定
1835,satellite,n. 卫星，人造卫星
1836,urgent,adj. 紧急的，急迫的
1837,cliff,n. 悬崖，峭壁
