code,word,translation
1822,mass,a./n./v. a.大量的；n.团，众多；【物】质量；[pl.]群众，民众；v.聚集
1823,anticipate,v. v.预期，预料，期望；先于……行动
1824,operate,v. v.运转；动手术；起作用；操作；经营
1825,bypass,n./vt. n.（绕过市镇的）旁道；vt.绕过
1826,undetected,a. a.未被发现的
1827,shaft,n.
1828,channel,n. n.频道；［常pl.］渠道，途径；沟渠；海峡，水道；航道
1829,determine,v. v.确定；决定；（使）下决心
1830,dominate,v. v.支配，统治；耸立于
1831,instrumental,a.有帮助的，起作用的；用乐器演奏的
1832,load,v.n. v.装载；装（胶卷、弹药等）n.负荷；装载
1833,improve,v. v.改善，改进
1834,sensitive,a. a.敏感的，灵敏的；神经过敏的，容易生气的；易受伤害的
1835,abolish,vt. vt.废止，废除
1836,conception,n. n.观念；概念
1837,encounter,vt./n. vt./n.遭遇，遇到
1838,bubble,vi./n./ vi.冒泡，起泡；发出冒泡的声音；n.泡，泡沫；气泡；幻想的计划
1839,sample,n./vt. n.样品，样本；vt.从……抽样，采样；品尝
1840,qualitative,a. a.性质的，质量的；定性的
1841,accountant,n. n.会计师
1842,plaster,n. n.灰泥，石膏；膏药
1843,storey,n. n.楼层
1844,gang,n./v. n.一帮；v.结成一伙
1845,enterprise,n. n.企业，公司；事业
1846,verify,vt. vt.证明；证实
1847,string,n./vt.
661848,litter,v./n. v.使乱七八糟；乱扔；n.废弃物，垃圾；一窝幼崽
1849,manor,n. n.领地，庄园
1850,location,n. n.位置，场所；（电影的）外景拍摄地
1851,breakdown,n.
1852,irresistible,a. a.无法抵抗的，不能压制的；不能自已的
1853,fluency,n. n.流利，流畅；通顺
1854,transcription,n. n.抄写，誊写；抄本，誊本；书面标注的事物；（乐曲的）改编
1855,introspection,n.内省，反省
1856,elicitation,n. n.引出，诱出
1857,informant,n. n.提供消息或情报的人，线人；提供资料的人
1858,ambiguity,n.模棱两可；不明确
1859,generative,a. a.生殖的，生产的；有生产能力的
1860,recourse,n. n.依靠；求助，求援
1861,scrupulous,a. a.多顾虑的，谨慎的（尤指道德方面）；一丝不苟的，严谨的
1862,utterance,n. n.用言语表达，讲话；话语，言语，言论
1863,emeritus,a. a.保留头衔而退休的，荣誉退休的
1864,bilingual,a. a.（说）两种语言的
1865,substitution,n.代替，置换；代入法
1866,mundane,a. a.世界的；世俗的，现世的；平淡的
1867,foreseeable,a. a.可预知的，能预测的
1868,invoke,vt. vt.恳求，祈求；援用，援引；使用，应用
1869,hurl,vt. vt.猛投，猛摔；大声叫骂
1870,duplicate,vt.复制，复写；重复；a.完全相同的；副本的；n.复制品
1871,mushroom,vi./n. vi.迅速成长（或发展）n.蘑菇
1872,adaptation,n. n.适应；改编；改制物
1873,elite,n./a. n.精英，中坚；a.卓越的，精锐的
1874,up-to-date,a. a.直到最近的；现代的
1875,bury,vt. vt.埋葬；埋藏，掩藏
1876,moderate,a.温和的；适度的；v.（使）减轻，缓和；使适中
1877,bold,a. a.粗（字）体的；大胆的，鲁莽的，勇敢的；醒目的
1878,award,n./vt. n.奖；评判；授予；vt.授予；给予
1879,hassle,n. n.困难，麻烦；分歧，争论
1880,addict,n. n.吸毒成瘾的人，有瘾的人，对……入迷的人
1881,restrain,vt. vt.阻止；抑制
1882,reproduce,v. v.繁殖，生育；复制，仿造，翻版；再现，使……在脑海中重现
1883,signpost,vt./n. vt.在……设置路标；n.路标
1884,intent,n./a. n.意图，意向，目的；a.专心的，专注的；急切的
1885,artefact,n. n.人工制品，手工艺品
1886,highland,n. n.高地，高原
1887,application,n. n.请求，申请（书、表）；应用，运用；施用，敷用
1888,acquaintance,n. n.熟人；认识，了解
1889,challenge,n./vt. n.挑战；质疑；艰巨任务，难题；vt.挑战；质疑
1890,guideline,n. n.［常pl.］指导方针；准则，行动纲领
1891,hemisphere,n.（地球的）半球；大脑半球
1892,civil,a. a.国民的；民用的；政府的
1893,viable,a. a.可行的，可实施的；【生】能自行生长发育的
1894,cameral,a. a.（立法机关）院的
1895,gigantic,a. a.巨大的，庞大的
1896,venue,n. n.（聚集、审判、比赛等的）地点
1897,grieve,v. v.（使）伤心
1898,studio,n. n.工作室；摄影室；练习室
1899,inhabitant,n. n.居民，住户，居住者；栖息的动物
1900,suicidal,a. a.自杀（性）的；有自杀倾向的
1901,bilateral,a. a.双边的；双方的
1902,clinic,n. n.门诊部，诊所
1903,memorable,a. a.容易记住的；难忘的
681904,dazzle,v./n. v.使目眩；使倾倒；n.耀眼眩目；令人眼花缭乱的东西
1905,vast,a. a.巨大的；大量的
1906,underground,a./n./ad. a.地下的；n.地铁；ad.在地（面）下
1907,scholar,n. n.学者；奖学金获得者
1908,compete,vi. vi.竞争；比赛
1909,prescription,n. n.处方，药方；开处方，开药方
1910,crude,a. a.天然的；粗糙的；粗俗的
1911,vary,v. v.改变；（使）多样化；变化；不同
1912,compose,v. v.组成，构成；写，创作（乐曲等）；使安定
1913,alley,n. n.小巷；胡同
1914,dolphin,n. n.海豚
1915,bounce,v./n. v.弹起，反弹；（使）上下晃动；n.弹跳；反弹力；活力，精力
1916,platform,n. n.平台，站台；纲领
1917,atmosphere,n. n.大气；气氛；环境
1918,appoint,vt. vt.任命，委任；指定（时间、地点等）
1919,characteristic,n.特性；特征；a.特有的；典型的
1920,identify,v. v.认出，识别；辨别；查明；确定；视……（与……）为同一事物
1921,altitude,n. n.海拔，高度；[pl.]高地，高处
1922,possess,vt. vt.具有；拥有
1923,excitement,n. n.激动；兴奋；令人兴奋的事
1924,contradiction,n.矛盾，不一致；否认，反驳
1925,painstaking,a./n.
1926,pursuit,n. n.追求，寻求；［常pl.］花时间和精力等做的事；消遣，爱好
1927,humanistic,a.人文主义的，人性的
1928,coherent,a. a.条理清楚的，连贯的；一致的，协调的
1929,outlook,n. n.观点，见解；展望，前景
1930,apportion,vt. vt.分派，（按比例或计划）分配
1931,finitude,n. n.有限；限定，界限
691932,exhaustible,a. a.可耗尽的，会枯竭的
1933,revelation,n. n.被揭示的真相，（惊人的）新发现；揭示，显示；泄露
1934,resistance,n. n.反抗，抵制；抵抗力，抵抗性；阻力；电阻
1935,attainable,a. a.可获得的，可达到的，可实现的
1936,indispensable,a.必不可少的，必需的
1937,cuisine,n. n.烹饪；烹调法，烹调风格；菜肴
1938,reputable,a. a.名声好的，高尚的；受尊敬的；值得信赖的
1939,overshadow,vt.给……蒙上阴影；使扫兴；使黯然失色
1940,unparalleled,a. a.无双的，无比的，空前的
1941,opulence,n. n.财富，富裕；丰富，富饶
1942,supersede,vt. vt.代替，取代
1943,exploitation,n.开采，开发；剥削，榨取；自私的利用
1944,passionate,a. a.充满激情的，热切的，狂热的
1945,poisonous,a. a.有毒的，有害的；恶毒的，邪恶的
1946,strip,v./n.
1947,exhaust,v./n. v.使非常疲倦，使疲惫不堪；用尽，耗尽n.（机器排出的）废气，蒸汽
1948,mysterious,a. a.神秘的，诡秘的
1949,spite,n. n.恶意，怨恨
1950,passport,n. n.护照；途径，路子，手段
1951,divert,vt. vt.使绕道，转移；娱乐，供消遣
1952,dissemination,n.散布，传播
1953,perpetual,a. a.连续不断的；长期的；永久的
1954,contradict,v. v.反驳，驳斥；与……发生矛盾；相抵触
1955,organize,v. v.组织，使有条理；成立
1956,column,n. n.柱；柱形物；专栏（文章），栏目
1957,source,n. n.来源，出处；（河的）源头，发源地；根源，起源
1958,cater,v. v.提供饮食；迎合；满足需要（或欲望）
1959,lobby,v./n. v.游说；n.大厅；游说团
701960,flexible,a. a.易弯曲的；柔韧的；灵活的
1961,penalty,n. n.惩罚；罚金
1962,comply,vi. vi.遵从；服从
1963,racket,n. n.（网球、羽毛球等的）球拍
1964,wire,n. n.金属丝；电线
1965,capsule,n. n.胶囊；航天舱，太空舱
1966,canteen,n. n.餐厅，食堂
1967,aeronautics,n.航空学
1968,adopt,v. v.采用，采取，采纳；收养，领养；正式通过，批准
1969,lease,n./vt. n.租约；vt.出租，租用
1970,bit,n. n.少许；小片；小块
1971,conceal,vt. vt.隐藏；隐瞒；掩盖
1972,compromise,n.妥协，折中办法；v.妥协，放弃（原则、理想等）；危及
1973,haphazard,a. a.无秩序的，无计划的，组织混乱的
1974,essential,a./n.
1975,urge,v. v.敦促，力劝；鼓励；竭力主张
1976,feasible,a. a.可行的，可能的；可做的，可实行的
1977,cereal,n. n.谷类植物；谷物；谷类食物
1978,existence,n. n.存在；生活（方式）
1979,apply,v. v.申请；应用，使用；涉及
1980,slurry,n. n.泥浆
1981,admission,n. n.允许进入，加入权，进入权；招供，招认；入场券
1982,attempt,n./v. n./v.尝试，试图；努力
1983,jaw,n. n.颌
1984,inference,n. n.推论；推断
1985,loop,n./v. n.圈环；环状物；环路；循环；v.（使）成环，（使）成圈；成环形运动
1986,subtract,vt. vt.减去；去掉
1987,linguistic,a. a.语言的；语言学的
711988,aptitude,n. n.天资，天赋，天生的才能
1989,lava,n. n.岩浆，熔岩
1990,premier,n./a. n.总理；首相；a.首要的，第一位的；最著名的
1991,enquiry,n. n.询问；调查；探索
1992,lawsuit,n. n.诉讼，起诉
1993,pack,v./n. v.（把……）打包，收拾（行李）；包装，包裹；塞满；n.包
1994,prescribe,v. v.开处方，开药；规定，指示
1995,universe,n. n.宇宙，天地万物；世界；领域
1996,skull,n. n.颅骨；脑袋
1997,domination,n. n.控制，统治，支配
1998,animate,a.活的，有生命的；vt.赋予生命；使生机勃勃
1999,accountancy,n. n.会计工作，会计职业
2000,availability,n.可利用性，可得性；利用的可能性；可利用的人或物
2001,payable,a. a.可支付的；应支付的
2002,solicitor,n. n.（城镇的）法务官；初级律师，事务律师
2003,departure,n. n.离开，出发；背离，违反
2004,audit,vt./n. vt.审计，查账；旁听；n.审计，查账
2005,receipt,n. n.收到，接到；发票，收据；[pl.]收入，进款
2006,scamper,vi. vi.奔跑，快跑
2007,spiral,a./v./n
2008,encode,vt. vt.把（电文等）译成电码（或密码），把……编码
2009,scout,n.v. n.侦察员（或机、舰）；童子军；v.侦察；寻找；搜索
2010,regurgitate,vt.
2011,propellant,n. n.喷射剂；推进物，推进剂
2012,ejection,n. n.喷出；排出物
2013,barrage,n. n.弹幕射击；火力网
2014,intrigue,v.密谋，施诡计；引起极大兴趣，迷住；n.阴谋，诡计；密谋
2015,transition,n.过渡，过渡时期；转变，转换，变革
722016,realm,n. n.界，领域，范围；王国，国度
2017,ingredient,n.
2018,friction,n. n.摩擦（力）；矛盾，冲突
2019,astronaut,n. n.宇航员
2020,banner,n. n.横幅；旗帜
2021,ounce,n. n.盎司
2022,technique,n. n.技巧，技艺；技术，技能
2023,stack,n./v. n.整齐的一叠（或一堆）v.把……叠成堆，堆放于；堆积，堆起
2024,petrol,n. n.汽油
2025,squeeze,v./n. v.压榨，榨取；捏，挤压；挤入，挤过；向……勒索；n.挤压，捏；紧
2026,sorrow,n. n.悲哀；伤心事
2027,arboreal,a. a.树木的；栖于树木的
2028,facade,n. n.正面；（虚伪的）外表
2029,post-mortem,a.事后的；n.检尸，尸体解剖；事后反思（或剖析）
2030,disillusionment,n.幻灭；觉醒，醒悟
2031,subject,n.题目；学科；主语；a.受……支配的，取决于……的；易遭受……的
2032,blunt,a./vt. a.钝的；率直的；vt.把……弄钝；使减弱
2033,stockpile,n./vt. n.囤聚的物资；vt.大量贮备
2034,indicate,v. v.标示，表示，表明；象征；暗示，示意
2035,statistically,ad. ad.统计上地
2036,switch,n./v. n.开关；转换；v.（使）改变，转变；转换；对调
2037,uncertainty,n. n.犹豫，迟疑；不确定；无把握
2038,hypothesis,n. n.假设，假定；假说；猜想
2039,ultra,［ˌʌltrəˈkli:n］ a. a.超净的，特净的
2040,mountainous,a. a.多山的
2041,trim,vt./n./a. vt./n.修剪；整理；a.苗条的，修长的；整齐的，整洁的
2042,steady,a./v. a.稳步的；稳定的；v.（使）稳定，（使）平稳；（使）镇定
2043,dramatic,a. a.引人注目的；戏剧性的；激动人心的；戏剧的
732044,amorphous,a. a.无固定形状的；无组织的
2045,solve,vt. vt.解答；解决
2046,blade,n. n.刀片；桨叶；（草的）叶片
2047,glimpse,vt./n. vt.瞥见；n.一瞥，一看
2048,bulletin,n. n.（报纸、电台等的）新闻简报；公告；学报；期刊（尤指机关刊物）
2049,annoy,vt. vt.使烦恼；打搅
2050,chapel,n. n.小教堂；祈祷室
2051,subscribe,v. v.订阅，订购；申请，预订
2052,foil,n. n.箔；箔纸
2053,invoice,n./vt. n.发票；vt.给……开发票
2054,extra,a./ad. a.额外的；特别的；ad.额外地，另外；特别地
2055,transmute,v.改变；（使）变化，变形，变质
2056,analyse,vt. vt.分析；分解
2057,acoustic,a. a.原声的；声音（学）的；听觉的
2058,stall,n. n.货摊；小隔间
2059,cover,vt./n. ……上保险，足够支付；用枪掩护；n.盖子，套子；封面；掩蔽
2060,breakthrough,n. n.突破；重大进展
2061,microprocessor,n.微处理器
2062,spiritual,a. a.精神的；心灵的；宗教的
2063,concrete,a./n. a.混凝土制的；确实的，具体的；有形的，实在的；n.混凝土
2064,generalise,v. v.概括；推广
2065,remarkable,a. a.引人注目的，显著的，值得注意的；异常的，非凡的
2066,clot,n./v. n.（血液）凝块；v.凝结成块
2067,prior,a. a.在前的，优先的
2068,integrate,v. v.（使）合并，（使）成为一体
2069,exemplify,vt. vt.作为……的典型；例证，举例说明
2070,herdsman,n. n.牧人
2071,formulation,n.公式化，格式化；确切的表达
742072,exploratory,a. a.探测的；勘探的；探索的
2073,pasture,n./vt. n.牧场，草原；vt.放牧
2074,nutrient,n. n.滋养物，营养品
2075,plough,n./v. n.犁；v.耕地；开（路）；破（浪）
2076,patriotic,a.爱国的，有爱国心的；显示出爱国精神的
2077,scrub,v./n. v.用力擦洗，把……擦净；取消（计划等）n.矮树丛，灌木丛
2078,formality,n. n.认真遵循规范、礼节等；例行公事；正式手续
2079,perquisite,n. n.利益；特权
2080,heighten,v. v.（使）增强，（使）加剧
2081,assimilation,n. n.吸收；（被）吸收和同化的过程
2082,necessity,n. n.必然，必要；必需品；必要性
2083,disposable,a. a.一次性的；可动用的
2084,ingenuity,n.心灵手巧，足智多谋；巧妙，精巧
2085,simplicity,n. n.简单（性），简易；朴素；直率，单纯
2086,luxuriant,a. a.繁茂的；肥沃的；丰富的
2087,consequential,a.结果的，随之发生的
2088,scour,vt. vt.四处搜寻，细查；擦洗，擦亮；冲刷出，冲刷成
2089,seasonal,a. a.季节性的，随季节而变化的；节令性的
2090,murky,a. a.浑浊的；黑暗的；朦胧的；隐晦的
2091,melatonin,n.褪黑激素
2092,cue,n. n.暗示，提示
2093,thermal,a./n. a.热的，热量的；n.热气流
2094,revolution,n. n.革命；巨变，大变革
2095,romance,n. n.恋爱；浪漫爱情；爱情小说，传奇故事
2096,currently,ad. ad.当前，现时，目前
2097,inferential,a. a.可推断的，推理的
2098,persist,vi. vi.坚持；维持，保持，持续
2099,minimum,n./a. n.最小值，最低限度；a.最低的，最小的
752100,output,n./vt. n.产量；输出量；输出功率；vt.输出
2101,stash,vt. vt.藏匿；贮藏
2102,species,n. n.种，物种
2103,subtle,a.
2104,competent,a. a.有能力的；能胜任的
2105,select,v./a. v.选择，挑选；a.精选的，优等的
2106,loose,a. a.松的；散漫的；不精确的
2107,available,a. a.可获得的，可得到的；可用的；有空的
2108,illustration,n. n.说明；实例；图解，插图
2109,slice,v./n. v.把……切成片，削；n.薄片，切片；份，部分
2110,waterfront,n. n.滨水路，滨水区，码头区
2111,generic,a. a.一般的，普通的，通用的；种的，属的
2112,cricket,n. n.板球；蟋蟀
2113,exhale,v. v.呼出（气）；散发（气味、蒸气等）
2114,creation,n. n.创造；作品
2115,corporate,a. a.团体的，共同的；法人的，公司的
2116,swell,v. v.膨胀；增长，增强
2117,synthesis,n. n.综合，合成；综合体
2118,excreta,n. n.排泄物
2119,decapitate,vt. vt.斩首
2120,pepper,n./vt. n.胡椒（粉）vt.在……上撒（胡椒粉等）
2121,groan,vi./n. vi.呻吟；叹息；n.呻吟声，叹息声
2122,diminish,v. v.减少；降低；贬低，轻视
2123,naive,a. a.幼稚的，天真的，不成熟的
2124,upset,vt.使苦恼；搅乱；推翻，颠倒；a.心烦的；（肠胃等）不适的
2125,appeal,vi./n. vi.呼吁；起诉，上诉；吸引；n.上诉，申诉；呼吁；感染力，吸引力
2126,consumption,n. n.消耗（量）；消费（量）
2127,caution,n./v. n.谨慎，小心；v.提醒，警告
762128,average,n./a./v. n.平均（数）a.平均的；平常的，普通的；v.平均达到；平均为
2129,blonde,a./n. a.（人）白肤金发碧眼的；n.白肤金发碧眼的女人
2130,burst,v./n. v.（使）爆炸；突然发作；破裂；n.爆炸
2131,ecology,n. n.生态，生态学；生态环境
2132,profession,n. n.行业，职业；宣称，表白
2133,transit,n.运输，运载；v.通过，经过；中转
2134,medieval,a. a.中世纪的；中古（时代）的
2135,behave,v. v.表现；（机器等）运转；（事物）起作用；表现得体；使检点
2136,devastating,a. a.毁灭性的；强有力的
2137,dredge,v. v.挖掘；疏浚；挖出，吸出；重提（不愉快或令人难堪的）旧事
2138,launch,vt./n.
2139,disintegrate,v. v.（使）碎裂，瓦解，解体
2140,fade,v. v.（使）变淡，变暗；褪色；凋谢；逐渐消失
2141,highway,n. n.公路
2142,concede,v. v.（不情愿地）承认；让步
2143,chef,n. n.厨师长，厨师
2144,complaint,n. n.抱怨；投诉；控告；（尤指不严重、常影响身体某部位的）疾病
2145,irritable,a. a.急躁的，易怒的，易受刺激的；过敏的
2146,legislation,n. n.法律，法规；立法
2147,bouncing,a. a.健壮的，茁壮的
2148,sizeable,a. a.相当大的
2149,innovative,a. a.革新的，创新的，新颖的；富有革新精神的
2150,congestion,n. n.拥挤，充塞；充血
2151,particulate,a./n. a.粒子状的，微粒的，颗粒的；n.粒子，微粒状物质
2152,pollutant,n. n.污染物质（尤指排入水中和空气中的有害化学物质），有害物质
2153,mega,［ˈmegəsiti］ n. n.（人口超过100万的）大城市
2154,allergic,n. n.过敏的，（对……）变态反应的，变应性的
2155,populace,n. n.（一个国家或地区的）人口，全体居民；平民，大众
772156,proclaim,v. v.宣告，宣布，声明；显示
2157,supervision,n.监督，管理；指导
2158,comparable,a. a.可比较的，类似的；比得上的
2159,habitual,a. a.惯常的，通常的
2160,rehabilitate,vt.
2161,picturesque,a. a.美丽如画的；（语言）生动的
2162,afield,ad. ad.在野外，在田中；在战场上；离乡背井地；到远方，在远处
2163,form,n./v. n.形式；外形；表格；v.（使）形成，（使）出现
2164,temporary,a. a.临时的，暂时的
2165,spill,v. v.（使）溢出；涌出
2166,mediocre,a.平庸的，平凡的
2167,lead,v./n. v.指引；领导；致使；n.铅
2168,define,vt. vt.下定义；限定
2169,figure,n./v.
2170,productive,a. a.生产性的；多产的；富有成效的
2171,respond,vi. vi.回答，答复；响应；作出反应
2172,approval,n. n.赞成，同意；正式批准
2173,smell,v. v.散发（或有）……的气味；闻到，嗅到
2174,flaw,n. n.缺点；瑕疵
2175,multiple,a./n. a.多重的；多样的；n.倍数
2176,adventure,n. n.冒险，冒险活动；异乎寻常的经历，奇遇
2177,zone,n. n.地区，地带；区域
2178,diagram,n. n.图解，图表
2179,slouch,v. v.懒散地站（或坐、走）；低头垂肩地站（或坐、走）
2180,bloom,n./v. n.花；开花（期）；青春焕发（的时期）v.（使）开花
2181,horizon,n. n.地平线；范围；眼界
2182,trick,n./vt. n.诡计，花招；vt.欺诈，哄骗
2183,centigrade,a. a.百分度的；摄氏度的
782184,courageous,a. a.勇敢的，有胆量的
2185,academic,a./n. a.学院的；学术的；不切实际的；n.学者；大学教师
2186,preferable,a. a.更可取的，更好的，更合意的
2187,biometrics,n.生物测定学
2188,reunite,v. v.（使）结合；（使）重聚
2189,minority,n. n.少数；少数民族
2190,clench,v. v.握紧；咬紧（牙关等）；牢牢抓住
2191,corpus,n. n.文集，文献，汇编；语料库
2192,alarm,n./vt. n.惊恐，恐慌；报警器；闹钟；警报；vt.使惊恐；使担心
2193,beam,n./v. n.（光线等的）束；梁；笑容，喜色；v.面露喜色；发射电波，播送
2194,conjunction,n. n.连接；连词
2195,height,n. n.海拔；身高
2196,escalator,n. n.〈美〉自动扶梯
2197,nasty,a. a.令人讨厌的；不友好的，恶意的，下流的；恶劣的
2198,monster,n. n.怪物；巨人，庞然大物
2199,continually,ad. ad.连续地，持续地
2200,adequate,a. a.充足的；合适的，合格的
2201,hike,v./n. v.徒步旅行；提高（价格等）n.远足，徒步旅行；猛增
2202,grateful,a. a.感激的，感谢的
2203,organ,n. n.器官；（官方的）机构
2204,rely,vi. vi.依靠；信赖
2205,incentive,n. n.刺激；激励
2206,technical,a. a.技术的，工艺的
2207,chorus,n./v.
2208,scent,n./vt. n.香味；气味；vt.嗅到；察觉
2209,hitherto,ad. ad.到目前为止，迄今
2210,accomplish,vt. vt.达到（目的），完成（任务），实现（计划、诺言等）
2211,bullet,n. n.枪弹，子弹
792212,rural,a. a.农村的，乡村的
2213,enclosure,n. n.四周有篱笆（或围墙等）的场地，围场；（信中的）附件
2214,discontinue,v.停止；中断；不连续
2215,re,［ri:ˈveʤəteit］ v. v.再生长，再植
2216,sustainable,a. a.可以忍受的；足以支撑的；养得起的
2217,dispersal,n. n.散布，分散；消散，疏散
2218,fabulous,a. a.寓言式的；极为巨大的；极好的
2219,retailing,n. n.零售业
2220,rental,n./a. n.租金额；出租，租凭；a.租用的；出租（业）的
2221,obsession,n. n.牵挂，惦念；迷住，困扰；萦绕于心的事物或人；固执的念头
2222,fraught,a. a.充满……的；担心的，烦恼的
2223,ethereal,a. a.太空的；轻巧的
2224,unobtrusive,a.不显著的，不引人注目的；不张扬的
2225,underpin,vt. vt.加固……的基础；加强，巩固
2226,nutritional,a. a.营养的，滋养的；营养物的，食物的
2227,velocity,n. n.速度，速率；迅速，快速
2228,unveil,v. v.揭去面纱或覆盖物；揭幕；首次公开、揭露或展示（某事物）
2229,prototype,n. n.原型，蓝本
2230,swivel,v./n. v.旋转；n.转环，转节
2231,replicate,vt. vt.重复，复现或复制；再制造；再生
2232,capsize,v. v.（使船）翻，倾履
2234,drum,n. n.鼓，鼓状物
2235,thorny,a. a.多刺的；痛苦的，棘手的
2236,eligible,a. a.符合条件的；合适的
2237,admit,v. v.承认；准许……进入；准许……加入
2238,bacterial,a. a.细菌的；由细菌引起的
2239,management,n.管理（部门、人员）；处理
802240,enrolment,n. n.登记（人数），注册（人数）；入学，入伍；登记簿，名册
2241,strategy,n. n.战略，策略
2242,emerge,vi. vi.出现；显露，（事实等）暴露
2243,submerge,v. v.浸没；潜入水中
2244,mantle,n./vt.
2245,overall,a. a.全面的；全部的
2246,granite,n. n.花岗岩，花岗石
2247,approximate,a./vt. a.近似的；vt.近似
2248,gallery,n. n.美术馆
2249,community,n. n.社会；社区；团体；（动植物的）群落；共同体
2250,swing,v./n. v.摇摆；（使）突然转向；n.摇摆；秋千
2251,cite,vt. vt.引用；引证
2252,spectrum,n. n.谱，光谱，频谱；范围，幅度
2253,drawback,n. n.缺点；不利条件
2254,identity,n. n.身份；特性；同一性
2255,trend,n./vi. n.倾向；趋势；流行，时尚；vi.伸向；倾向
2256,extreme,a./n. a.极度的；最后的；n.极端，过分
2257,skip,v. v.跳，蹦；漏过；逃学
2258,military,a./n. a.军事的；n.［the～］军队
2259,poison,n./vt. n.毒，毒药；vt.毒害
2260,vested,a. a.法律规定的；既定的
2261,symphony,n. n.交响乐
2262,locate,vt. vt.找到；位于；使坐落于；把……设置在
2263,classify,vt. vt.把……归类，把……分级
2264,enthusiastic,a.热情的；热心的
2265,alter,vt. vt.改变；变动
2266,disqualify,vt. vt.使丧失资格
2267,database,n. n.数据库
812268,maximum,n./a. n.最大量，极限；a.最大的，最高的
2269,delivery,n. n.投递，交付；分娩
2270,undergraduate,n.大学本科生，大学生，大学肄业生
2271,focus,v./n. v.（使）聚焦，（使）集中；n.焦点，焦距；（注意力、活动等的）中心
2272,administer,v. v.掌管；给予
2273,ash,n. n.灰；灰烬；[pl.]骨灰，遗骸
2274,intensify,vt. vt.使增强；使加剧
2275,inventory,n. n.目录；存货
2276,event,n. n.事件；比赛项目
2277,crucial,a. a.决定性的；至关重要的
2278,stage,n. n.舞台；戏剧；阶段
2279,aeration,n. n.通风
2280,profitable,a. a.有利可图的，赚钱的；有益的
2281,virus,n. n.病毒
2282,faith,n. n.信任，信用；信仰，信条
2283,cafeteria,n. n.自助餐馆；自助食堂
2284,involve,vt. vt.使卷入，使参与；牵涉，陷入，连累；包含，含有
2285,dairy,n./a. n.奶制品；乳品店；a.乳制品的
2286,confirm,vt. vt.证实，确定；肯定；批准，使有效
2287,hinge,n./v. n.合叶；铰链；v.依……而定
2288,hurricane,n. n.飓风
2289,subsidise,vt. vt.津贴，资助
2290,stain,vt./n. vt.染污；给……着色；n.污点
2291,unload,v. v.从……卸下货物；摆脱
2292,conversion,n. n.转化；转变，变换；兑换；改变信仰，皈依
2293,irrelevant,a. a.不相关的；离题的
2294,thrill,v. v.（使）非常激动；（使）发抖
2295,trial,n./a. n.审讯；试验；a.试验性的
822296,extol,vt. vt.赞颂，赞美，颂扬
2297,albeit,conj. conj.虽然，尽管
2298,obstacle,n. n.障碍，妨碍物，干扰
2299,meagre,a. a.少量的，粗劣的
2300,precipitation,n.降雨（量），降水（量）；仓促，急躁；【化】沉淀作用
2301,precarious,a. a.不安全的，充满危险的；不牢靠的，不稳固的
2302,autonomy,n. n.自治，自治权；人身自由，自主权
2303,credibility,n. n.可信性，可靠性
2304,onslaught,n. n.猛攻，猛袭
2305,curtail,vt. vt.缩短，削减；剥夺
2306,correlation,n. n.相互关系，相关（性）
2307,afflicting,a. a.痛苦的
2308,simulation,n. n.假装；模拟
2309,incongruous,a. a.不协调的，不一致的；不适宜的
2310,remuneration,n.报酬
2311,intermix,v. v.混入，混杂
2312,paramount,a./n. a.最重要的，决定性的；n.最高统治者
2313,hypnotic,a./n. a.催眠的；n.催眠药
2314,suffice,v. v.（使）满足，（使）满意；足够
2315,technician,n. n.技术员，技师
2316,apart,ad./a. ad.相间隔；分离；除去；a.分离的
2317,mainstream,n./a.
2318,flush,v./n./a.
2319,stir,v./n. v./n.搅动；摇动；激动
2320,odd,a. a.奇特的；临时的；奇数的
2321,inject,vt. vt.注射；注入，灌输
2322,demand,n./v. n.要求；需求（量）v.要求；需要；询问
2323,unsatisfactory,a.不能令人满意的
832324,grid,n. n.格子，栅格；地图上的坐标方格；输电网，煤气输送网
2325,aeroplane,n. n.飞机
2326,controversial,a.争论的
2327,wagon,n. n.四轮马车；大篷车
2328,reputation,n. n.名誉，名声
2329,tag,n./v. n.标签；附加语；v.跟随；给……加标签；添加
2330,excursion,n. n.远足，短途旅游；【物】偏移，漂移
2331,dizzy,a. a.头晕目眩的，眩晕的；（使）人头晕的
2332,immune,a.
2333,carve,v. v.切；雕刻
2334,canoe,n. n.独木舟
2335,geology,n. n.地质学；地质概况
2336,directory,n. n.人名地址录；（电话）号码簿
2337,mall,n. n.购物中心
2338,vital,a. a.生死攸关的；极其重要的；有生命力的
2339,droplet,n. n.小滴
2340,reveal,vt. vt.揭露；泄露；展现
2341,visible,a. a.可见的，看得见的；有形的；明显的，显而易见的
2342,conference,n. n.（正式）会议
2343,cholesterol,n. n.胆固醇
2344,cube,n. n.立方形；立方
2345,construct,vt.建造；构思，构筑；创立；n.构想，观念
2346,calcium,n. n.钙
2347,interval,n. n.间隔，幕间休息；间距
2348,advent,n. n.到来；出现
2349,aggressiveness,n. n.侵略；争斗；攻击
2350,category,n. n.种类；类别；范畴
2351,fault,n. n.缺点，瑕疵，毛病
842352,confusion,n. n.困惑，糊涂；混淆；混乱，杂乱，无秩序状态，骚乱
2353,wrinkle,n./v. n.皱纹；v.（使）起皱纹
2354,huddle,vi./n. vi.聚集在一起；n.杂乱的一堆；拥挤
